iso,year,metric,hazard,value,type
URY,2018,affected,flood,0,affected_pop
URY,2018,affected,drought,75000,affected_pop
URY,2018,affected,hurricane,0,affected_pop
URY,2018,affected,total,75000,affected_pop
URY,2018,affected,per_event,75000,affected_pop
URY,2018,int_disp,flood,291,internal_displacements
URY,2018,int_disp,hurricane,10,internal_displacements
URY,2018,int_disp,drought,0,internal_displacements
URY,2018,int_disp,total_pc100k,8.867196498841961,internal_displacements
VEN,2018,events,flood,2,event_count
VEN,2018,events,drought,0,event_count
VEN,2018,events,hurricane,0,event_count
VEN,2018,deaths,flood,2,fatalities
VEN,2018,deaths,drought,0,fatalities
VEN,2018,deaths,hurricane,0,fatalities
VEN,2018,deaths,total,2,fatalities
VEN,2018,deaths,per_event,1,fatalities
VEN,2018,affected,flood,10700,affected_pop
VEN,2018,affected,drought,0,affected_pop
VEN,2018,affected,hurricane,0,affected_pop
VEN,2018,affected,total,10700,affected_pop
VEN,2018,affected,per_event,5350,affected_pop
VEN,2018,int_disp,flood,31707,internal_displacements
VEN,2018,int_disp,hurricane,0,internal_displacements
VEN,2018,int_disp,drought,0,internal_displacements
VEN,2018,int_disp,total_pc100k,106.37222892744909,internal_displacements
BLZ,2018,events,flood,0,event_count
BLZ,2018,events,drought,0,event_count
BLZ,2018,events,hurricane,0,event_count
BLZ,2018,deaths,flood,0,fatalities
BLZ,2018,deaths,drought,0,fatalities
BLZ,2018,deaths,hurricane,0,fatalities
BLZ,2018,deaths,total,0,fatalities
BLZ,2018,deaths,per_event,NA,fatalities
BLZ,2018,affected,flood,0,affected_pop
BLZ,2018,affected,drought,0,affected_pop
BLZ,2018,affected,hurricane,0,affected_pop
BLZ,2018,affected,total,0,affected_pop
BLZ,2018,affected,per_event,NA,affected_pop
BLZ,2018,int_disp,flood,0,internal_displacements
BLZ,2018,int_disp,hurricane,0,internal_displacements
BLZ,2018,int_disp,drought,0,internal_displacements
BLZ,2018,int_disp,total_pc100k,0,internal_displacements
CRI,2018,events,flood,1,event_count
CRI,2018,events,drought,0,event_count
CRI,2018,events,hurricane,0,event_count
CRI,2018,deaths,flood,1,fatalities
CRI,2018,deaths,drought,0,fatalities
CRI,2018,deaths,hurricane,0,fatalities
CRI,2018,deaths,total,1,fatalities
CRI,2018,deaths,per_event,1,fatalities
CRI,2018,affected,flood,125190,affected_pop
CRI,2018,affected,drought,0,affected_pop
CRI,2018,affected,hurricane,0,affected_pop
CRI,2018,affected,total,125190,affected_pop
CRI,2018,affected,per_event,125190,affected_pop
CRI,2018,int_disp,flood,5525,internal_displacements
CRI,2018,int_disp,hurricane,111,internal_displacements
CRI,2018,int_disp,drought,0,internal_displacements
CRI,2018,int_disp,total_pc100k,113.67904186882213,internal_displacements
SLV,2018,events,flood,1,event_count
SLV,2018,events,drought,1,event_count
SLV,2018,events,hurricane,0,event_count
SLV,2018,deaths,flood,4,fatalities
SLV,2018,deaths,drought,0,fatalities
SLV,2018,deaths,hurricane,0,fatalities
SLV,2018,deaths,total,4,fatalities
SLV,2018,deaths,per_event,2,fatalities
SLV,2018,affected,flood,7085,affected_pop
SLV,2018,affected,drought,386610,affected_pop
SLV,2018,affected,hurricane,0,affected_pop
SLV,2018,affected,total,393695,affected_pop
SLV,2018,affected,per_event,196847.5,affected_pop
SLV,2018,int_disp,flood,2090,internal_displacements
SLV,2018,int_disp,hurricane,0,internal_displacements
SLV,2018,int_disp,drought,0,internal_displacements
SLV,2018,int_disp,total_pc100k,33.60232881824147,internal_displacements
GTM,2018,events,flood,2,event_count
GTM,2018,events,drought,1,event_count
GTM,2018,events,hurricane,0,event_count
GTM,2018,deaths,flood,2,fatalities
GTM,2018,deaths,drought,0,fatalities
GTM,2018,deaths,hurricane,0,fatalities
GTM,2018,deaths,total,2,fatalities
GTM,2018,deaths,per_event,0.6666666666666666,fatalities
GTM,2018,affected,flood,76945,affected_pop
GTM,2018,affected,drought,1500000,affected_pop
GTM,2018,affected,hurricane,0,affected_pop
GTM,2018,affected,total,1576945,affected_pop
GTM,2018,affected,per_event,525648.3333333334,affected_pop
GTM,2018,int_disp,flood,5659,internal_displacements
GTM,2018,int_disp,hurricane,0,internal_displacements
GTM,2018,int_disp,drought,0,internal_displacements
GTM,2018,int_disp,total_pc100k,33.593172376190104,internal_displacements
HND,2018,events,flood,1,event_count
HND,2018,events,drought,1,event_count
HND,2018,events,hurricane,0,event_count
HND,2018,deaths,flood,6,fatalities
HND,2018,deaths,drought,0,fatalities
HND,2018,deaths,hurricane,0,fatalities
HND,2018,deaths,total,6,fatalities
HND,2018,deaths,per_event,3,fatalities
HND,2018,affected,flood,6948,affected_pop
HND,2018,affected,drought,360000,affected_pop
HND,2018,affected,hurricane,0,affected_pop
HND,2018,affected,total,366948,affected_pop
HND,2018,affected,per_event,183474,affected_pop
HND,2018,int_disp,flood,17094,internal_displacements
HND,2018,int_disp,hurricane,0,internal_displacements
HND,2018,int_disp,drought,0,internal_displacements
HND,2018,int_disp,total_pc100k,175.0499989247543,internal_displacements
NIC,2018,events,flood,1,event_count
NIC,2018,events,drought,1,event_count
NIC,2018,events,hurricane,0,event_count
NIC,2018,deaths,flood,4,fatalities
NIC,2018,deaths,drought,0,fatalities
NIC,2018,deaths,hurricane,0,fatalities
NIC,2018,deaths,total,4,fatalities
NIC,2018,deaths,per_event,2,fatalities
NIC,2018,affected,flood,13000,affected_pop
NIC,2018,affected,drought,300000,affected_pop
NIC,2018,affected,hurricane,0,affected_pop
NIC,2018,affected,total,313000,affected_pop
NIC,2018,affected,per_event,156500,affected_pop
NIC,2018,int_disp,flood,6914,internal_displacements
NIC,2018,int_disp,hurricane,0,internal_displacements
NIC,2018,int_disp,drought,0,internal_displacements
NIC,2018,int_disp,total_pc100k,108.02989962625468,internal_displacements
PAN,2018,events,flood,0,event_count
PAN,2018,events,drought,1,event_count
PAN,2018,events,hurricane,0,event_count
PAN,2018,deaths,flood,0,fatalities
PAN,2018,deaths,drought,0,fatalities
PAN,2018,deaths,hurricane,0,fatalities
PAN,2018,deaths,total,0,fatalities
PAN,2018,deaths,per_event,0,fatalities
PAN,2018,affected,flood,0,affected_pop
PAN,2018,affected,drought,0,affected_pop
PAN,2018,affected,hurricane,0,affected_pop
PAN,2018,affected,total,0,affected_pop
PAN,2018,affected,per_event,0,affected_pop
PAN,2018,int_disp,flood,0,internal_displacements
PAN,2018,int_disp,hurricane,0,internal_displacements
PAN,2018,int_disp,drought,0,internal_displacements
PAN,2018,int_disp,total_pc100k,0,internal_displacements
MEX,2018,events,flood,1,event_count
MEX,2018,events,drought,0,event_count
MEX,2018,events,hurricane,2,event_count
MEX,2018,deaths,flood,20,fatalities
MEX,2018,deaths,drought,0,fatalities
MEX,2018,deaths,hurricane,20,fatalities
MEX,2018,deaths,total,40,fatalities
MEX,2018,deaths,per_event,13.333333333333334,fatalities
MEX,2018,affected,flood,0,affected_pop
MEX,2018,affected,drought,0,affected_pop
MEX,2018,affected,hurricane,10000,affected_pop
MEX,2018,affected,total,10000,affected_pop
MEX,2018,affected,per_event,3333.3333333333335,affected_pop
MEX,2018,int_disp,flood,5027,internal_displacements
MEX,2018,int_disp,hurricane,15198,internal_displacements
MEX,2018,int_disp,drought,0,internal_displacements
MEX,2018,int_disp,total_pc100k,16.23536766918664,internal_displacements
CUB,2018,events,flood,0,event_count
CUB,2018,events,drought,0,event_count
CUB,2018,events,hurricane,2,event_count
CUB,2018,deaths,flood,0,fatalities
CUB,2018,deaths,drought,0,fatalities
CUB,2018,deaths,hurricane,9,fatalities
CUB,2018,deaths,total,9,fatalities
CUB,2018,deaths,per_event,4.5,fatalities
CUB,2018,affected,flood,0,affected_pop
CUB,2018,affected,drought,0,affected_pop
CUB,2018,affected,hurricane,40540,affected_pop
CUB,2018,affected,total,40540,affected_pop
CUB,2018,affected,per_event,20270,affected_pop
CUB,2018,int_disp,flood,0,internal_displacements
CUB,2018,int_disp,hurricane,52400,internal_displacements
CUB,2018,int_disp,drought,0,internal_displacements
CUB,2018,int_disp,total_pc100k,466.7270799148989,internal_displacements
DOM,2018,events,flood,1,event_count
DOM,2018,events,drought,0,event_count
DOM,2018,events,hurricane,1,event_count
DOM,2018,deaths,flood,0,fatalities
DOM,2018,deaths,drought,0,fatalities
DOM,2018,deaths,hurricane,0,fatalities
DOM,2018,deaths,total,0,fatalities
DOM,2018,deaths,per_event,0,fatalities
DOM,2018,affected,flood,7390,affected_pop
DOM,2018,affected,drought,0,affected_pop
DOM,2018,affected,hurricane,0,affected_pop
DOM,2018,affected,total,7390,affected_pop
DOM,2018,affected,per_event,3695,affected_pop
DOM,2018,int_disp,flood,15444,internal_displacements
DOM,2018,int_disp,hurricane,11740,internal_displacements
DOM,2018,int_disp,drought,0,internal_displacements
DOM,2018,int_disp,total_pc100k,252.12267088651856,internal_displacements
HTI,2018,events,flood,0,event_count
HTI,2018,events,drought,0,event_count
HTI,2018,events,hurricane,0,event_count
HTI,2018,deaths,flood,0,fatalities
HTI,2018,deaths,drought,0,fatalities
HTI,2018,deaths,hurricane,0,fatalities
HTI,2018,deaths,total,0,fatalities
HTI,2018,deaths,per_event,NA,fatalities
HTI,2018,affected,flood,0,affected_pop
HTI,2018,affected,drought,0,affected_pop
HTI,2018,affected,hurricane,0,affected_pop
HTI,2018,affected,total,0,affected_pop
HTI,2018,affected,per_event,NA,affected_pop
HTI,2018,int_disp,flood,230,internal_displacements
HTI,2018,int_disp,hurricane,0,internal_displacements
HTI,2018,int_disp,drought,0,internal_displacements
HTI,2018,int_disp,total_pc100k,2.098087985052856,internal_displacements
JAM,2018,events,flood,0,event_count
JAM,2018,events,drought,0,event_count
JAM,2018,events,hurricane,0,event_count
JAM,2018,deaths,flood,0,fatalities
JAM,2018,deaths,drought,0,fatalities
JAM,2018,deaths,hurricane,0,fatalities
JAM,2018,deaths,total,0,fatalities
JAM,2018,deaths,per_event,NA,fatalities
JAM,2018,affected,flood,0,affected_pop
JAM,2018,affected,drought,0,affected_pop
JAM,2018,affected,hurricane,0,affected_pop
JAM,2018,affected,total,0,affected_pop
JAM,2018,affected,per_event,NA,affected_pop
JAM,2018,int_disp,flood,7,internal_displacements
JAM,2018,int_disp,hurricane,0,internal_displacements
JAM,2018,int_disp,drought,0,internal_displacements
JAM,2018,int_disp,total_pc100k,0.24821841234539097,internal_displacements
TTO,2018,events,flood,1,event_count
TTO,2018,events,drought,0,event_count
TTO,2018,events,hurricane,0,event_count
TTO,2018,deaths,flood,0,fatalities
TTO,2018,deaths,drought,0,fatalities
TTO,2018,deaths,hurricane,0,fatalities
TTO,2018,deaths,total,0,fatalities
TTO,2018,deaths,per_event,0,fatalities
TTO,2018,affected,flood,150000,affected_pop
TTO,2018,affected,drought,0,affected_pop
TTO,2018,affected,hurricane,0,affected_pop
TTO,2018,affected,total,150000,affected_pop
TTO,2018,affected,per_event,150000,affected_pop
TTO,2018,int_disp,flood,800,internal_displacements
TTO,2018,int_disp,hurricane,0,internal_displacements
TTO,2018,int_disp,drought,0,internal_displacements
TTO,2018,int_disp,total_pc100k,58.85845498027138,internal_displacements
BHS,2018,events,flood,0,event_count
BHS,2018,events,drought,0,event_count
BHS,2018,events,hurricane,0,event_count
BHS,2018,deaths,flood,0,fatalities
BHS,2018,deaths,drought,0,fatalities
BHS,2018,deaths,hurricane,0,fatalities
BHS,2018,deaths,total,0,fatalities
BHS,2018,deaths,per_event,NA,fatalities
BHS,2018,affected,flood,0,affected_pop
BHS,2018,affected,drought,0,affected_pop
BHS,2018,affected,hurricane,0,affected_pop
BHS,2018,affected,total,0,affected_pop
BHS,2018,affected,per_event,NA,affected_pop
BHS,2018,int_disp,flood,0,internal_displacements
BHS,2018,int_disp,hurricane,0,internal_displacements
BHS,2018,int_disp,drought,0,internal_displacements
BHS,2018,int_disp,total_pc100k,0,internal_displacements
BRB,2018,events,flood,0,event_count
BRB,2018,events,drought,0,event_count
BRB,2018,events,hurricane,0,event_count
BRB,2018,deaths,flood,0,fatalities
BRB,2018,deaths,drought,0,fatalities
BRB,2018,deaths,hurricane,0,fatalities
BRB,2018,deaths,total,0,fatalities
BRB,2018,deaths,per_event,NA,fatalities
BRB,2018,affected,flood,0,affected_pop
BRB,2018,affected,drought,0,affected_pop
BRB,2018,affected,hurricane,0,affected_pop
BRB,2018,affected,total,0,affected_pop
BRB,2018,affected,per_event,NA,affected_pop
BRB,2018,int_disp,flood,0,internal_displacements
BRB,2018,int_disp,hurricane,0,internal_displacements
BRB,2018,int_disp,drought,0,internal_displacements
BRB,2018,int_disp,total_pc100k,0,internal_displacements
GRD,2018,events,flood,0,event_count
GRD,2018,events,drought,0,event_count
GRD,2018,events,hurricane,0,event_count
GRD,2018,deaths,flood,0,fatalities
GRD,2018,deaths,drought,0,fatalities
GRD,2018,deaths,hurricane,0,fatalities
GRD,2018,deaths,total,0,fatalities
GRD,2018,deaths,per_event,NA,fatalities
GRD,2018,affected,flood,0,affected_pop
GRD,2018,affected,drought,0,affected_pop
GRD,2018,affected,hurricane,0,affected_pop
GRD,2018,affected,total,0,affected_pop
GRD,2018,affected,per_event,NA,affected_pop
GRD,2018,int_disp,flood,27,internal_displacements
GRD,2018,int_disp,hurricane,0,internal_displacements
GRD,2018,int_disp,drought,0,internal_displacements
GRD,2018,int_disp,total_pc100k,23.338029751666078,internal_displacements
LCA,2018,events,flood,0,event_count
LCA,2018,events,drought,0,event_count
LCA,2018,events,hurricane,0,event_count
LCA,2018,deaths,flood,0,fatalities
LCA,2018,deaths,drought,0,fatalities
LCA,2018,deaths,hurricane,0,fatalities
LCA,2018,deaths,total,0,fatalities
LCA,2018,deaths,per_event,NA,fatalities
LCA,2018,affected,flood,0,affected_pop
LCA,2018,affected,drought,0,affected_pop
LCA,2018,affected,hurricane,0,affected_pop
LCA,2018,affected,total,0,affected_pop
LCA,2018,affected,per_event,NA,affected_pop
LCA,2018,int_disp,flood,0,internal_displacements
LCA,2018,int_disp,hurricane,0,internal_displacements
LCA,2018,int_disp,drought,0,internal_displacements
LCA,2018,int_disp,total_pc100k,0,internal_displacements
VCT,2018,events,flood,0,event_count
VCT,2018,events,drought,0,event_count
VCT,2018,events,hurricane,0,event_count
VCT,2018,deaths,flood,0,fatalities
VCT,2018,deaths,drought,0,fatalities
VCT,2018,deaths,hurricane,0,fatalities
VCT,2018,deaths,total,0,fatalities
VCT,2018,deaths,per_event,NA,fatalities
VCT,2018,affected,flood,0,affected_pop
VCT,2018,affected,drought,0,affected_pop
VCT,2018,affected,hurricane,0,affected_pop
VCT,2018,affected,total,0,affected_pop
VCT,2018,affected,per_event,NA,affected_pop
VCT,2018,int_disp,flood,0,internal_displacements
VCT,2018,int_disp,hurricane,0,internal_displacements
VCT,2018,int_disp,drought,0,internal_displacements
VCT,2018,int_disp,total_pc100k,0,internal_displacements
ATG,2018,events,flood,0,event_count
ATG,2018,events,drought,0,event_count
ATG,2018,events,hurricane,0,event_count
ATG,2018,deaths,flood,0,fatalities
ATG,2018,deaths,drought,0,fatalities
ATG,2018,deaths,hurricane,0,fatalities
ATG,2018,deaths,total,0,fatalities
ATG,2018,deaths,per_event,NA,fatalities
ATG,2018,affected,flood,0,affected_pop
ATG,2018,affected,drought,0,affected_pop
ATG,2018,affected,hurricane,0,affected_pop
ATG,2018,affected,total,0,affected_pop
ATG,2018,affected,per_event,NA,affected_pop
ATG,2018,int_disp,flood,0,internal_displacements
ATG,2018,int_disp,hurricane,0,internal_displacements
ATG,2018,int_disp,drought,0,internal_displacements
ATG,2018,int_disp,total_pc100k,0,internal_displacements
KNA,2018,events,flood,0,event_count
KNA,2018,events,drought,0,event_count
KNA,2018,events,hurricane,0,event_count
KNA,2018,deaths,flood,0,fatalities
KNA,2018,deaths,drought,0,fatalities
KNA,2018,deaths,hurricane,0,fatalities
KNA,2018,deaths,total,0,fatalities
KNA,2018,deaths,per_event,NA,fatalities
KNA,2018,affected,flood,0,affected_pop
KNA,2018,affected,drought,0,affected_pop
KNA,2018,affected,hurricane,0,affected_pop
KNA,2018,affected,total,0,affected_pop
KNA,2018,affected,per_event,NA,affected_pop
KNA,2018,int_disp,flood,0,internal_displacements
KNA,2018,int_disp,hurricane,0,internal_displacements
KNA,2018,int_disp,drought,0,internal_displacements
KNA,2018,int_disp,total_pc100k,0,internal_displacements
ARG,2019,events,flood,3,event_count
ARG,2019,events,drought,1,event_count
ARG,2019,events,hurricane,0,event_count
ARG,2019,deaths,flood,6,fatalities
ARG,2019,deaths,drought,8,fatalities
ARG,2019,deaths,hurricane,0,fatalities
ARG,2019,deaths,total,14,fatalities
ARG,2019,deaths,per_event,3.5,fatalities
ARG,2019,affected,flood,35351,affected_pop
ARG,2019,affected,drought,35000,affected_pop
ARG,2019,affected,hurricane,0,affected_pop
ARG,2019,affected,total,70351,affected_pop
ARG,2019,affected,per_event,17587.75,affected_pop
ARG,2019,int_disp,flood,22535,internal_displacements
ARG,2019,int_disp,hurricane,147,internal_displacements
ARG,2019,int_disp,drought,0,internal_displacements
ARG,2019,int_disp,total_pc100k,50.43418380149272,internal_displacements
BOL,2019,events,flood,2,event_count
BOL,2019,events,drought,0,event_count
BOL,2019,events,hurricane,0,event_count
BOL,2019,deaths,flood,60,fatalities
BOL,2019,deaths,drought,0,fatalities
BOL,2019,deaths,hurricane,0,fatalities
BOL,2019,deaths,total,60,fatalities
BOL,2019,deaths,per_event,30,fatalities
BOL,2019,affected,flood,349540,affected_pop
BOL,2019,affected,drought,0,affected_pop
BOL,2019,affected,hurricane,0,affected_pop
BOL,2019,affected,total,349540,affected_pop
BOL,2019,affected,per_event,174770,affected_pop
BOL,2019,int_disp,flood,75256,internal_displacements
BOL,2019,int_disp,hurricane,0,internal_displacements
BOL,2019,int_disp,drought,0,internal_displacements
BOL,2019,int_disp,total_pc100k,644.7906015618025,internal_displacements
BRA,2019,events,flood,7,event_count
BRA,2019,events,drought,0,event_count
BRA,2019,events,hurricane,0,event_count
BRA,2019,deaths,flood,47,fatalities
BRA,2019,deaths,drought,0,fatalities
BRA,2019,deaths,hurricane,0,fatalities
BRA,2019,deaths,total,47,fatalities
BRA,2019,deaths,per_event,6.714285714285714,fatalities
BRA,2019,affected,flood,46760,affected_pop
