iso,year,events_flood,events_drought,events_hurricane,deaths_flood,deaths_drought,deaths_hurricane,affected_flood,affected_drought,affected_hurricane,int_disp_flood,int_disp_hurricane,int_disp_drought,asylum_apps,gdp_pc_const,agri_va_pct,unemp_rate,remit_gdp_pct,population,gini_index,diaspora_US,diaspora_ESP,total_events,total_int_disp,asylum_apps_pc100k,int_disp_total_pc100k,deaths_total,affected_total,deaths_per_event,affected_per_event,any_drought_event,any_flood_event,any_hurricane_event,any_internal_disp,log_asylum_apps,log_int_disp_total,log_events_total,lag_asylum_apps,lag_int_disp_total,lag_total_events,lag_drought_events,lag_flood_events,lag_hurricane_events
URY,2022,1,1,0,0,0,0,160,409115,0,164,631,0,336,18228.3558443761,6.91840277577074,7.877,0.177304603447651,3390913,40.6,NA,NA,2,795,9.908835761931963,23.44501318671402,0,409275,0,204637.5,1,1,0,1,5.820082930352362,6.679599185844383,1.0986122886681098,249,156,0,0,0,0
VEN,2022,5,0,0,33,0,0,91700,0,0,13366,0,0,269495,NA,NA,5.707,NA,28213017,NA,NA,NA,5,13366,955.2151051410063,47.375294886044976,33,91700,6.6,18340,0,1,0,1,12.504308826920484,9.500544261971474,1.791759469228055,95870,32592,2,0,2,0
BLZ,2022,0,0,1,0,0,0,0,0,172000,0,5137,0,225,6269.37997445105,7.74932377841009,8.763,5.00287535464959,402733,NA,NA,NA,1,5137,55.86827997705676,1275.534907742847,0,172000,0,172000,0,0,1,1,5.420534999272286,8.544419177669829,0.6931471805599453,95,0,0,0,0,0
CRI,2022,0,0,1,0,0,0,0,0,300000,863,764,0,564,13686.1614090906,4.14007362099534,11.325,0.895844948117856,5081765,47.2,NA,NA,1,1627,11.09850612926808,32.01643523460845,0,300000,0,300000,0,0,1,1,6.336825731146441,7.395107546562485,0.6931471805599453,292,290,1,0,1,0
SLV,2022,0,0,2,0,0,11,0,0,9373,110,4534,0,42763,4355.96083888359,4.55875283808156,2.999,24.6343666305956,6280319,38.8,NA,NA,2,4644,680.9049030789678,73.94528844792757,11,9373,5.5,4686.5,0,0,1,1,10.66345190613339,8.443546651247939,1.0986122886681098,26819,551,1,0,1,0
GTM,2022,1,0,1,48,0,4,2890000,0,457300,0,69772,0,46797,4385.14877653813,9.08210190482307,3.051,19.0341687086046,17847877,NA,NA,NA,2,69772,262.19925204549537,390.9260468345899,52,3347300,26,1673650,0,1,1,1,10.753595745949836,11.153002394432267,1.0986122886681098,28990,14067,3,0,3,0
HND,2022,2,0,1,9,0,5,78457,0,144000,3128,42524,0,80738,2482.22384904714,12.4732730244455,8.774,27.0011044721289,10463872,NA,NA,NA,3,45652,771.5881845649488,436.282095193825,14,222457,4.666666666666667,74152.33333333333,0,1,1,1,11.298977008895504,10.728824601278935,1.3862943611198906,60789,262,0,0,0,0
NIC,2022,0,0,2,0,0,5,0,0,48000,0,16000,0,167465,2175.73899144405,16.8030312183945,4.961,20.641434228789,6730654,NA,NA,NA,2,16000,2488.094024741132,237.71835545253106,5,48000,2.5,24000,0,0,1,1,12.028535624568372,9.680406499268875,1.0986122886681098,112239,0,0,0,0,0
PAN,2022,1,0,0,0,0,0,150,0,0,261,200,0,791,15917.427539403,2.61152086154905,8.086,0.690122118815207,4400773,NA,NA,NA,1,461,17.974115002068956,10.475432384265218,0,150,0,150,0,1,0,1,6.674561391814426,6.135564891081739,0.6931471805599453,303,2222,2,0,2,0
MEX,2022,2,0,3,13,0,38,3150,0,16000,365,6842,0,40285,10013.366859074,3.8993145717896,3.256,4.1908754859514,128613117,43.5,NA,NA,5,7207,31.32262162653285,5.603627505583276,51,19150,10.2,3830,0,1,1,1,10.603759293038369,8.882946799288174,1.791759469228055,19735,16768,8,0,3,5
CUB,2022,1,0,2,3,0,6,2300,0,3206780,5171,79762,0,195432,7552.33152218841,0.800672255103121,1.82,NA,11059820,NA,NA,NA,3,84933,1767.0450332826392,767.9419737391747,9,3209080,3,1069693.3333333333,0,1,1,1,12.18297288867128,11.349629763274793,1.3862943611198906,26753,193742,2,0,0,2
DOM,2022,2,0,1,0,0,2,467,0,1434802,8532,43540,0,4209,8698.13592094395,4.15371984188711,5.504,9.05734336867233,11230734,37,NA,NA,3,52072,37.477514826724594,463.6562490038496,2,1435269,0.6666666666666666,478423,0,1,1,1,8.345217926676428,10.860401859246654,1.3862943611198906,1105,10388,2,0,0,2
HTI,2022,2,0,0,7,0,0,13000,0,0,10995,0,0,76338,1256.72143592448,20.2753493141772,14.635,18.7510455649754,11503606,NA,NA,NA,2,10995,663.6006135815152,95.57872548833818,7,13000,3.5,6500,0,1,0,1,11.242939226920786,9.305286849285137,1.0986122886681098,70805,559,3,0,1,2
JAM,2022,0,0,0,0,0,0,0,0,0,0,0,0,1909,5215.08605772144,8.09936510175336,4.083,21.5674729377537,2839144,NA,NA,NA,0,0,67.23857613421511,0,0,0,NA,NA,0,0,0,0,7.554858521040676,0,0,889,16,0,0,0,0
TTO,2022,1,0,0,0,0,0,100000,0,0,40,0,0,342,15721.830095148,0.759115349532338,4.383,0.716812043601807,1365805,NA,NA,NA,1,40,25.040177770618794,2.9286757626454727,0,100000,0,100000,0,1,0,1,5.8377304471659395,3.713572066704308,0.6931471805599453,173,0,0,0,0,0
BHS,2022,0,0,0,0,0,0,0,0,0,0,0,0,969,32186.513975715,0.414483909964884,9.272,0.416556329514708,397538,NA,NA,NA,0,0,243.75028299181463,0,0,0,NA,NA,0,0,0,0,6.877296071497429,0,0,246,0,0,0,0,0
BRB,2022,0,0,0,0,0,0,0,0,0,0,0,0,222,18959.3351638653,1.63501978128438,8.365,1.36122360854,282318,NA,NA,NA,0,0,78.63473104796718,0,0,0,NA,NA,0,0,0,0,5.407171771460119,0,0,59,376,1,0,0,1
GRD,2022,0,0,0,0,0,0,0,0,0,0,0,0,55,9406.19337643226,4.09390337968753,NA,5.11916723666595,116913,NA,NA,NA,0,0,47.04352809353964,0,0,0,NA,NA,0,0,0,0,4.02535169073515,0,0,32,0,0,0,0,0
LCA,2022,1,0,0,0,0,0,5500,0,0,560,0,0,101,11224.2899455738,1.51833975460569,15.934,2.64606338325431,178781,NA,NA,NA,1,560,56.493698994859635,313.23239046654845,0,5500,0,5500,0,1,0,1,4.624972813284271,6.329720905522696,0.6931471805599453,32,0,1,0,0,1
VCT,2022,0,0,0,0,0,0,0,0,0,0,3,0,80,8524.0898518317,4.63941650660287,19.417,8.96004946065051,102046,NA,NA,NA,0,3,78.3960174823119,2.9398506555866963,0,0,NA,NA,0,0,0,1,4.394449154672439,1.3862943611198906,0,48,0,1,0,0,1
ATG,2022,0,0,0,0,0,0,0,0,0,0,0,0,24,17456.8722243104,1.95566032307286,NA,1.86496707164868,92840,NA,NA,NA,0,0,25.850926324859973,0,0,0,NA,NA,0,0,0,0,3.2188758248682006,0,0,22,0,0,0,0,0
KNA,2022,0,0,0,0,0,0,0,0,0,0,0,0,8,21024.4472094197,1.18760178499231,NA,3.83226917714273,46709,NA,NA,NA,0,0,17.1273202166606,0,0,0,NA,NA,0,0,0,0,2.1972245773362196,0,0,8,0,0,0,0,0
ARG,2023,1,0,1,0,0,0,38000,0,6000,7143,1301,0,2958,12933.2497342121,5.92985376183283,6.139,0.156281153926656,45538401,42.4,NA,NA,2,8444,6.495616743328339,18.542592217939315,0,44000,0,22000,0,1,1,1,7.99260665240021,9.041329829241901,1.0986122886681098,1492,471,0,0,0,0
BOL,2023,4,1,0,22,10,0,208970,2050000,0,3268,215,0,2990,3226.08756009169,13.4661293028815,3.024,3.21120389766953,12244159,42.1,NA,NA,5,3483,24.419807027987794,28.446216681766384,32,2258970,6.4,451794,1,1,0,1,8.003363058629947,8.155936337972394,1.791759469228055,1007,2940,1,0,1,0
BRA,2023,12,1,1,124,0,46,288132,608000,341000,202374,508240,31630,36610,9288.02701470069,6.02306023526246,7.947,0.202347527557964,211140729,51.6,NA,NA,14,742244,17.3391463472687,351.53994376897316,170,1237132,12.142857142857142,88366.57142857143,1,1,1,1,10.50810402068251,13.517434656328478,2.70805020110221,32127,706376,12,1,11,0
CHL,2023,2,0,0,7,0,0,53673,0,0,8693,31872,0,11474,14280.3475638842,3.49022733362425,9.013,0.0289306042743538,19658835,NA,NA,NA,2,40565,58.36561525644831,206.34488259350059,7,53673,3.5,26836.5,0,1,0,1,9.347926034928745,10.610685556318733,1.0986122886681098,5762,2,0,0,0,0
COL,2023,2,0,0,1,0,0,45588,0,0,205101,91292,0,213704,6828.59753791113,8.80792294653033,9.594,2.76052929017364,52321152,53.9,NA,NA,2,296393,408.4466641713088,566.4879091347224,1,45588,0.5,22794,0,1,0,1,12.272351838319441,12.599444929284198,1.0986122886681098,96001,268389,10,0,9,1
ECU,2023,2,0,0,30,0,0,80913,0,0,13719,168,0,39100,6174.81822806637,7.99547363333803,3.51,4.50067266318947,17980083,44.6,NA,NA,2,13887,217.46284486005987,77.23546103763815,30,80913,15,40456.5,0,1,0,1,10.573903321093981,9.538780436900131,1.0986122886681098,24490,1000,5,0,5,0
GUY,2023,0,0,0,0,0,0,0,0,0,0,40,0,577,23101.3538282741,9.74362070901044,12.025,3.22475315141245,826353,NA,NA,NA,0,40,69.82488113433364,4.840546352466803,0,0,NA,NA,0,0,0,1,6.359573868672378,3.713572066704308,0,301,115,1,0,1,0
PRY,2023,2,0,0,6,0,0,46656,0,0,16099,112,0,1267,6449.23028812992,11.5802750961708,5.794,1.7294797369866,6844146,44.4,NA,NA,2,16211,18.512170839137564,236.8593539646875,6,46656,3,23328,0,1,0,1,7.145196134997171,9.693506987748199,1.0986122886681098,831,0,0,0,0,0
PER,2023,3,0,1,96,0,8,534494,0,45000,172701,7643,23,70250,6568.0002779793,7.24050399871129,4.899,1.66549414382986,33845617,40.7,NA,NA,4,180367,207.56011036820513,532.9109526944064,104,579494,26,144873.5,0,1,1,1,11.159829821970122,12.102754487284313,1.6094379124341003,20668,16394,1,0,1,0
SUR,2023,0,0,0,0,0,0,0,0,0,0,0,0,126,7195.10209033209,7.47450024143751,7.631,4.25146776465302,628886,NA,NA,NA,0,0,20.035427724579655,0,0,0,NA,NA,0,0,0,0,4.844187086458591,0,0,106,1466,1,0,1,0
URY,2023,1,1,0,0,0,0,3472,409115,0,3860,357,1,464,18378.9833563662,6.09100939846272,8.355,0.172593352704533,3388081,40.9,NA,NA,2,4218,13.695068093118199,124.49525262235466,0,412587,0,206293.5,1,1,0,1,6.142037405587356,8.347353412124338,1.0986122886681098,336,795,2,1,1,0
VEN,2023,1,0,0,12,0,0,112,0,0,0,674,0,318085,NA,NA,5.485,NA,28300854,NA,NA,NA,1,674,1123.9413482010118,2.381553574319701,12,112,12,112,0,1,0,1,12.670077065451514,6.51471269087253,0.6931471805599453,269495,13366,5,0,5,0
BLZ,2023,0,0,0,0,0,0,0,0,0,0,0,0,686,6212.26051785042,8.1011461271337,8.267,4.87689856013842,411106,NA,NA,NA,0,0,166.8669394268145,0,0,0,NA,NA,0,0,0,0,6.532334292222349,0,0,225,5137,1,0,0,1
CRI,2023,0,0,0,0,0,0,0,0,0,10,283,0,841,14318.8389652286,3.80047657291518,8.325,0.765456761111589,5105525,46.7,NA,NA,0,293,16.472351031480603,5.738880918220947,0,0,NA,NA,0,0,0,1,6.7357800142423265,5.683579767338681,0,564,1627,1,0,0,1
SLV,2023,0,0,1,0,0,3,0,0,500,0,1592,0,35559,4489.17787712717,4.4504125664546,2.992,24.4783735978559,6309624,39.8,NA,NA,1,1592,563.5676547445617,25.231297459246385,3,500,3,500,0,0,1,1,10.47897668962784,7.373374309910049,0.6931471805599453,42763,4644,2,0,0,2
GTM,2023,1,0,0,78,0,0,4400000,0,0,0,44220,0,50809,4470.70711139938,9.68670709400093,2.344,19.1446464434631,18124838,45.2,NA,NA,1,44220,280.3280227939141,243.97459442120254,78,4400000,78,4400000,0,1,0,1,10.835848464587778,10.69695506835746,0.6931471805599453,46797,69772,2,0,1,1
HND,2023,0,1,1,0,0,1,0,10300,0,4479,843,0,97671,2527.27366333188,11.9787948406632,6.07,26.1039039273527,10644851,46.8,NA,NA,2,5322,917.5421995103549,49.99600276227446,1,10300,0.5,5150,1,0,1,1,11.489370205348692,8.579792333172758,1.0986122886681098,80738,45652,3,0,2,1
NIC,2023,0,0,0,0,0,0,0,0,0,0,658,0,127158,2241.12235476653,15.3285746282408,4.716,26.1841025303411,6823613,NA,NA,NA,0,658,1863.4995859231758,9.642985321705671,0,0,NA,NA,0,0,0,1,11.753193550885607,6.490723534502507,0,167465,16000,2,0,0,2
PAN,2023,0,0,0,0,0,0,0,0,0,0,26,0,1233,16872.8834654731,2.4502821304531,6.544,0.618929862158326,4458759,48.9,NA,NA,0,26,27.65343450946777,0.5831218955767737,0,0,NA,NA,0,0,0,1,7.1180162044653335,3.295836866004329,0,791,461,1,0,1,0
MEX,2023,1,0,1,11,0,104,0,0,988000,192,195230,0,73173,10253.5262648956,3.83818324107697,2.765,3.69260172371,129739759,NA,NA,NA,2,195422,56.39982728810217,150.62614691615082,115,988000,57.5,494000,0,1,1,1,11.200595445597218,12.182921718931008,1.0986122886681098,40285,7207,5,0,2,3
CUB,2023,1,0,1,6,0,0,18500,0,0,29089,13044,0,149118,7433.42885399673,1.30701284119121,1.719,NA,11019931,NA,NA,NA,2,42133,1353.1663673756216,382.3345173395369,6,18500,3,9250,0,1,1,1,11.91249992388835,10.648610294686415,1.0986122886681098,195432,84933,3,0,1,2
DOM,2023,2,0,1,35,0,3,311319,0,289083,1033,40455,0,7340,8809.96335385949,4.29425303998525,5.555,8.81581566434817,11331265,38.4,NA,NA,3,41488,64.77652759863969,366.1374083123111,38,600402,12.666666666666666,200134,0,1,1,1,8.901230352110781,10.633183610843151,1.3862943611198906,4209,52072,3,0,2,1
HTI,2023,2,0,0,80,0,0,225000,0,0,0,9619,0,131818,1219.11871645847,17.4571299152426,14.556,18.9075125418804,11637398,NA,NA,NA,2,9619,1132.7102501779177,82.65593391237456,80,225000,40,112500,0,1,0,1,11.789185048475675,9.171599543659752,1.0986122886681098,76338,10995,2,0,2,0
JAM,2023,0,0,0,0,0,0,0,0,0,0,0,0,4949,5349.71177670235,9.02386916925967,4.4,18.538506258043,2839786,NA,NA,NA,0,0,174.27369527140425,0,0,0,NA,NA,0,0,0,0,8.507142855562735,0,0,1909,0,0,0,0,0
TTO,2023,0,0,0,0,0,0,0,0,0,0,0,0,552,15926.3168523122,0.823767652326401,4.21,0.793804031309077,1367510,NA,NA,NA,0,0,40.36533553685165,0,0,0,NA,NA,0,0,0,0,6.315358001522335,0,0,342,40,1,0,1,0
BHS,2023,0,0,0,0,0,0,0,0,0,0,0,0,1534,33009.8743188408,0.454447231080524,8.643,0.410399245643789,399440,NA,NA,NA,0,0,384.03765271379933,0,0,0,NA,NA,0,0,0,0,7.336285660021297,0,0,969,0,0,0,0,0
BRB,2023,0,0,1,0,0,0,0,0,179,0,29,0,351,19734.2380260921,1.85400902389638,7.878,1.26736012225571,282336,NA,NA,NA,1,29,124.31995919755185,10.271449620310552,0,179,0,179,0,0,1,1,5.863631175598097,3.4011973816621555,0.6931471805599453,222,0,0,0,0,0
GRD,2023,0,0,0,0,0,0,0,0,0,0,0,0,64,9832.25221076638,3.18705827258186,NA,5.30631120884519,117081,NA,NA,NA,0,0,54.66301107780084,0,0,0,NA,NA,0,0,0,0,4.174387269895637,0,0,55,0,0,0,0,0
LCA,2023,0,0,0,0,0,0,0,0,0,0,0,0,232,11440.0829538276,1.12520860480534,11.092,2.60430767589481,179285,NA,NA,NA,0,0,129.40290598767325,0,0,0,NA,NA,0,0,0,0,5.4510384535657,0,0,101,560,1,0,1,0
VCT,2023,0,0,1,0,0,0,0,0,150,0,150,0,126,9042.17816116696,4.20063280645518,18.574,8.5465572841826,101323,NA,NA,NA,1,150,124.35478617885377,148.04141211768305,0,150,0,150,0,0,1,1,4.844187086458591,5.017279836814924,0.6931471805599453,80,3,0,0,0,0
ATG,2023,0,0,0,0,0,0,0,0,0,0,300,0,28,17789.4058123944,1.94326780682544,NA,1.7389598236213,93316,NA,NA,NA,0,300,30.0055724634575,321.4882763941875,0,0,NA,NA,0,0,0,1,3.367295829986474,5.707110264748875,0,24,0,0,0,0,0
KNA,2023,0,0,0,0,0,0,0,0,0,0,0,0,53,21911.5163009526,1.51091920384967,NA,3.51941946495725,46758,NA,NA,NA,0,0,113.34958723640874,0,0,0,NA,NA,0,0,0,0,3.9889840465642745,0,0,8,0,0,0,0,0
